DATAFLOW,LAST UPDATE,freq,unit,iccs,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Poland,2002,2371,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Poland,2003,2577,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Poland,2004,3296,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Poland,2005,3608,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Poland,2006,3220,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Poland,2007,3926,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Portugal,1994,4517,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Portugal,1995,4512,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Portugal,1996,3879,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Portugal,1997,3390,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Portugal,1998,3538,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Portugal,1999,4091,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Portugal,2000,3214,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Portugal,2001,3853,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Portugal,2002,4053,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Portugal,2003,3739,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Portugal,2004,3654,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Portugal,2005,3536,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Portugal,2006,3610,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Portugal,2007,3265,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Romania,1995,368,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Romania,1996,597,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Romania,1997,803,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Romania,1998,620,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Romania,1999,653,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Romania,2000,561,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Romania,2001,658,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Romania,2002,1074,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Romania,2003,1131,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Romania,2004,1775,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Romania,2005,2441,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Romania,2006,3079,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Romania,2007,2796,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Serbia,2000,885,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Serbia,2001,1082,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Serbia,2002,1077,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Serbia,2003,2492,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Serbia,2004,4116,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Serbia,2005,5256,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Serbia,2006,5505,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Serbia,2007,5414,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Sweden,1995,6924,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Sweden,1996,6584,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Sweden,1997,6062,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Sweden,1998,5766,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Sweden,1999,5798,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Sweden,2000,4395,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Sweden,2001,5086,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Sweden,2002,5259,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Sweden,2003,5129,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Sweden,2004,4905,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Sweden,2005,4670,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Sweden,2006,6449,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Sweden,2007,6918,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Slovenia,1993,199,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Slovenia,1994,261,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Slovenia,1995,310,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Slovenia,1996,452,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Slovenia,1997,631,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Slovenia,1998,676,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Slovenia,1999,746,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Slovenia,2000,939,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Slovenia,2001,1140,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Slovenia,2002,1162,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Slovenia,2003,775,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Slovenia,2004,997,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Slovenia,2005,1026,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Slovenia,2006,1590,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Slovenia,2007,1429,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Slovakia,1994,88,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Slovakia,1995,606,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Slovakia,1996,735,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Slovakia,1997,967,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Slovakia,1998,520,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Slovakia,1999,362,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Slovakia,2000,604,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Slovakia,2001,652,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Slovakia,2002,674,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Slovakia,2003,734,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Slovakia,2004,711,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Slovakia,2005,847,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Slovakia,2006,421,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Slovakia,2007,503,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Türkiye,1993,1168,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Türkiye,1994,2039,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Türkiye,1995,1840,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Türkiye,1996,1968,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Türkiye,1997,2602,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Türkiye,1998,3145,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Türkiye,1999,3318,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Türkiye,2000,3520,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Türkiye,2001,4312,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Türkiye,2002,5147,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Türkiye,2003,5036,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Türkiye,2004,6720,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Türkiye,2005,8726,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Türkiye,2006,14647,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Türkiye,2007,26539,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,England and Wales,1994,18340,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,England and Wales,1995,21272,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,England and Wales,1996,22122,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,England and Wales,1997,23153,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,England and Wales,1998,21788,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,England and Wales,1999,19956,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,England and Wales,2000,19820,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,England and Wales,2001,19686,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,England and Wales,2002,22435,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,England and Wales,2003,24628,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,England and Wales,2004,24190,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,England and Wales,2005,25276,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,England and Wales,2006,26550,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,England and Wales,2007,28323,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Scotland (NUTS 2021),1993,5233,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Scotland (NUTS 2021),1994,5918,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Scotland (NUTS 2021),1995,7974,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Scotland (NUTS 2021),1996,6957,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Scotland (NUTS 2021),1997,8180,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Scotland (NUTS 2021),1998,8490,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Scotland (NUTS 2021),1999,8668,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Scotland (NUTS 2021),2000,8761,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Scotland (NUTS 2021),2001,10293,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Scotland (NUTS 2021),2002,10327,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Scotland (NUTS 2021),2003,9044,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Scotland (NUTS 2021),2004,9333,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Scotland (NUTS 2021),2005,9613,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Scotland (NUTS 2021),2006,10890,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Scotland (NUTS 2021),2007,9827,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Northern Ireland (UK) (NUTS 2021),1994,156,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Northern Ireland (UK) (NUTS 2021),1995,358,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Northern Ireland (UK) (NUTS 2021),1996,204,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Northern Ireland (UK) (NUTS 2021),1997,185,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Northern Ireland (UK) (NUTS 2021),1998,193,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Northern Ireland (UK) (NUTS 2021),1999,193,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Northern Ireland (UK) (NUTS 2021),2000,228,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Northern Ireland (UK) (NUTS 2021),2001,210,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Northern Ireland (UK) (NUTS 2021),2002,291,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Northern Ireland (UK) (NUTS 2021),2003,405,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Northern Ireland (UK) (NUTS 2021),2004,375,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Northern Ireland (UK) (NUTS 2021),2005,349,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Northern Ireland (UK) (NUTS 2021),2006,475,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Unlawful acts involving controlled drugs or precursors,Northern Ireland (UK) (NUTS 2021),2007,530,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Austria,1993,493786,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Austria,1994,504568,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Austria,1995,486433,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Austria,1996,485450,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Austria,1997,481549,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Austria,1998,479859,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Austria,1999,493246,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Austria,2000,560306,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Austria,2001,522710,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Austria,2002,591584,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Austria,2003,643286,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Austria,2004,643648,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Austria,2005,605272,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Austria,2006,589495,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Austria,2007,594240,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Belgium,2000,1002660,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Belgium,2001,971437,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Belgium,2002,1012781,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Belgium,2003,1007783,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Belgium,2004,1013674,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Belgium,2005,999396,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Belgium,2006,1022813,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Belgium,2007,1034430,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Bulgaria,1995,196346,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Bulgaria,1996,184975,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Bulgaria,1997,228219,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Bulgaria,1998,163988,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Bulgaria,1999,145035,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Bulgaria,2000,148915,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Bulgaria,2001,147022,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Bulgaria,2002,146929,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Bulgaria,2003,143921,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Bulgaria,2004,142093,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Bulgaria,2005,137800,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Bulgaria,2006,136410,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Bulgaria,2007,134685,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Switzerland,1993,371740,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Switzerland,1994,358028,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Switzerland,1995,346634,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Switzerland,1996,356018,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Switzerland,1997,382769,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Switzerland,1998,378045,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Switzerland,1999,355255,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Switzerland,2000,317335,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Switzerland,2001,321713,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Switzerland,2002,356841,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Switzerland,2003,379343,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Switzerland,2004,389415,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Switzerland,2005,352723,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Switzerland,2006,335157,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Switzerland,2007,326232,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Cyprus,1993,4300,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Cyprus,1994,4304,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Cyprus,1995,4033,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Cyprus,1996,4529,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Cyprus,1997,3910,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Cyprus,1998,4316,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Cyprus,1999,4212,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Cyprus,2000,4340,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Cyprus,2001,4506,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Cyprus,2002,4758,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Cyprus,2003,7256,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Cyprus,2004,7615,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Cyprus,2005,7212,,
ESTAT:CRIM_GEN(1.0),17/09/15 23:00:00,Annual,Number,Total,Cyprus,2006,7917,,
